uuid,path,date,r,g,b
E0064653-8822-4191-A618-F4C88D3236F5,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E0064653-8822-4191-A618-F4C88D3236F5.jpeg,2024-11-30 18:11:53.191000-10:00,202,181,153
8D3B7768-C812-4235-97FE-5CE638EFD8E6,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/8D3B7768-C812-4235-97FE-5CE638EFD8E6.jpeg,2024-11-30 18:11:53.462000-10:00,203,181,154
120F1E0C-C83D-4D0A-AB27-F11296D13CA0,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/120F1E0C-C83D-4D0A-AB27-F11296D13CA0.jpeg,2024-11-30 18:11:53.703000-10:00,203,181,154
4DE0A84C-9C11-4F6E-948C-598964317C48,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/4DE0A84C-9C11-4F6E-948C-598964317C48.jpeg,2024-11-30 18:11:53.953000-10:00,203,182,156
3905A240-BEA5-448A-BDF1-87CCCBBF2504,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3905A240-BEA5-448A-BDF1-87CCCBBF2504.jpeg,2024-11-30 18:11:54.226000-10:00,200,179,153
4550569B-0A1D-4E54-BCE9-CF476C878F38,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/4550569B-0A1D-4E54-BCE9-CF476C878F38.jpeg,2024-11-30 18:11:54.523000-10:00,201,180,154
4084C762-67B6-446D-B9A4-0833D7C0212E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/4084C762-67B6-446D-B9A4-0833D7C0212E.jpeg,2024-11-30 18:11:54.790000-10:00,201,181,155
94F18BFD-E620-4C44-9A81-1C10ABCC7D02,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/94F18BFD-E620-4C44-9A81-1C10ABCC7D02.jpeg,2024-11-30 18:11:55.051000-10:00,202,181,154
BDA67CC9-B966-4981-B52B-01A14C11FAB7,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/BDA67CC9-B966-4981-B52B-01A14C11FAB7.jpeg,2024-11-30 18:11:55.300000-10:00,205,184,157
309862B7-D81A-43BE-B9E7-8E47ABBDBDCB,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/309862B7-D81A-43BE-B9E7-8E47ABBDBDCB.jpeg,2024-11-30 18:11:55.557000-10:00,205,183,156
F086BB88-9734-488A-AF2C-2E472F73EE57,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F086BB88-9734-488A-AF2C-2E472F73EE57.jpeg,2024-11-30 18:11:55.828000-10:00,209,188,161
A93AAA0E-02FF-4AAF-A982-A216C1D652A8,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A93AAA0E-02FF-4AAF-A982-A216C1D652A8.jpeg,2024-11-30 18:11:56.121000-10:00,209,189,164
225D716A-B5B7-43B0-B931-331F773EA087,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/225D716A-B5B7-43B0-B931-331F773EA087.jpeg,2024-11-30 18:11:56.422000-10:00,40,41,52
3F1DF734-457F-420A-8457-7619F0071D16,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3F1DF734-457F-420A-8457-7619F0071D16.jpeg,2024-11-30 18:11:56.722000-10:00,44,44,54
D1C778D9-F330-440D-8246-0C132562B088,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D1C778D9-F330-440D-8246-0C132562B088.jpeg,2024-11-30 18:11:57.024000-10:00,210,189,165
07D67868-02F1-4871-9C41-BB6E43FD727A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/07D67868-02F1-4871-9C41-BB6E43FD727A.jpeg,2024-11-30 18:11:57.320000-10:00,44,43,50
63507751-14A1-4D26-B9D2-2F3D12B000D7,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/63507751-14A1-4D26-B9D2-2F3D12B000D7.jpeg,2024-11-30 18:11:57.624000-10:00,44,43,48
D12EACD9-C0DD-4202-AD15-8224A1268891,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D12EACD9-C0DD-4202-AD15-8224A1268891.jpeg,2024-11-30 18:11:57.892000-10:00,44,43,48
6AE1E0D4-EAA4-43D0-BB74-6F24CD6ECB02,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/6AE1E0D4-EAA4-43D0-BB74-6F24CD6ECB02.jpeg,2024-11-30 18:12:11.882000-10:00,42,38,45
5DF56C75-DF60-4C20-B63C-AC66934BA65E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5DF56C75-DF60-4C20-B63C-AC66934BA65E.jpeg,2024-11-30 18:12:12.912000-10:00,43,38,46
664040BB-95C9-492B-9B26-7DAE56657664,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/664040BB-95C9-492B-9B26-7DAE56657664.jpeg,2024-11-30 18:12:19.703000-10:00,63,61,74
5978FBAA-2DFC-41F9-96E5-CF1CB179F579,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5978FBAA-2DFC-41F9-96E5-CF1CB179F579.jpeg,2024-11-30 18:12:23.123000-10:00,50,47,57
F7943C02-D017-4AF5-8B5B-9D1B4F349AB8,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F7943C02-D017-4AF5-8B5B-9D1B4F349AB8.jpeg,2024-11-30 18:12:24.120000-10:00,56,53,59
2653715D-5D45-425D-9865-9FB08806DCAB,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/2653715D-5D45-425D-9865-9FB08806DCAB.jpeg,2024-12-01 01:52:17.625000-10:00,39,31,35
7053932F-88ED-4AAA-AE82-53B9F4A4D540,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7053932F-88ED-4AAA-AE82-53B9F4A4D540.jpeg,2024-12-01 01:52:22.121000-10:00,29,25,34
2DF30BE0-CF59-427D-9127-1787C601953D,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/2DF30BE0-CF59-427D-9127-1787C601953D.jpeg,2024-12-01 03:04:31.868000-10:00,210,144,112
F480E492-A6B3-4E9D-936A-C8A6620660AE,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F480E492-A6B3-4E9D-936A-C8A6620660AE.jpeg,2024-12-01 04:50:53.398000-10:00,33,31,37
C7FAE8A1-C85D-4ACA-ADFD-530B5872772F,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/C7FAE8A1-C85D-4ACA-ADFD-530B5872772F.jpeg,2024-12-01 14:24:32.771000-10:00,82,48,32
B87D8C7A-0545-4DD9-BBCC-F9A6AB6D243F,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B87D8C7A-0545-4DD9-BBCC-F9A6AB6D243F.jpeg,2024-12-02 08:57:09.689000-10:00,81,70,36
BB4169F1-AB2C-4D87-ACA3-7FABE89499EC,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/BB4169F1-AB2C-4D87-ACA3-7FABE89499EC.jpeg,2024-12-02 08:57:15.823000-10:00,84,69,35
28BF7E11-12A2-47D0-B90B-15455DE8D705,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/28BF7E11-12A2-47D0-B90B-15455DE8D705.jpeg,2024-12-02 08:57:29.612000-10:00,219,216,169
229DFA56-FC3A-4915-9F18-B172DE611A12,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/229DFA56-FC3A-4915-9F18-B172DE611A12.jpeg,2024-12-02 16:49:23.576000-10:00,131,101,72
AB2DFE48-DBCD-4B3D-B7A4-CFBC10FC1C39,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/AB2DFE48-DBCD-4B3D-B7A4-CFBC10FC1C39.jpeg,2024-12-02 16:49:24.848000-10:00,136,100,66
5FE5A06F-1516-47A0-9BCA-06F8B531F840,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5FE5A06F-1516-47A0-9BCA-06F8B531F840.jpeg,2024-12-06 07:19:40.115000-10:00,110,89,62
CFED9002-4A09-407F-90D2-D411833636DB,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/CFED9002-4A09-407F-90D2-D411833636DB.jpeg,2024-12-06 20:36:42.193000-10:00,196,173,144
86B1AEDD-4DF7-4AAF-BEDA-A8B1C21C7501,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/86B1AEDD-4DF7-4AAF-BEDA-A8B1C21C7501.jpeg,2024-12-06 20:36:54.953000-10:00,140,123,108
ED5727F1-FF3F-4352-9279-997C3BDC6AE5,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/ED5727F1-FF3F-4352-9279-997C3BDC6AE5.jpeg,2024-12-06 20:36:59.663000-10:00,73,64,57
70C22FE0-7A79-42C4-8D11-8187E3B3843A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/70C22FE0-7A79-42C4-8D11-8187E3B3843A.jpeg,2024-12-06 20:37:01.918000-10:00,138,123,108
BBF5CE73-B53A-4F00-AA3D-6BEB5E1F018C,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/BBF5CE73-B53A-4F00-AA3D-6BEB5E1F018C.jpeg,2024-12-06 20:37:03.860000-10:00,167,146,122
C4F9092A-04F0-4BD5-B050-7A25FF8E6084,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/C4F9092A-04F0-4BD5-B050-7A25FF8E6084.jpeg,2024-12-06 20:37:04.639000-10:00,166,146,123
63D6EFD1-C87C-4D87-8D02-AC13B55BF0F9,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/63D6EFD1-C87C-4D87-8D02-AC13B55BF0F9.jpeg,2024-12-06 20:37:09.961000-10:00,188,167,157
2230971A-2519-49F8-9ECB-0F9ACE432CAA,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/2230971A-2519-49F8-9ECB-0F9ACE432CAA.jpeg,2024-12-06 20:37:10.656000-10:00,173,151,128
E6669D13-E340-4D36-973C-D765E4718F5B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E6669D13-E340-4D36-973C-D765E4718F5B.jpeg,2024-12-06 20:37:11.306000-10:00,172,151,128
7975C28D-E938-4BF3-BA0B-FE7B0C067875,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7975C28D-E938-4BF3-BA0B-FE7B0C067875.jpeg,2024-12-06 20:50:06.387000-10:00,183,158,128
FE643459-AEDA-4493-9259-D9EA25080EE6,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/FE643459-AEDA-4493-9259-D9EA25080EE6.jpeg,2024-12-06 20:50:07.474000-10:00,182,158,130
EFF704CB-6CD0-4E14-AE8B-88FEDBDF0890,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/EFF704CB-6CD0-4E14-AE8B-88FEDBDF0890.jpeg,2024-12-06 20:50:16.083000-10:00,137,118,98
FA5D8B47-E272-4302-902A-161E6F23F965,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/FA5D8B47-E272-4302-902A-161E6F23F965.jpeg,2024-12-06 20:50:24.751000-10:00,178,149,122
DBEDFF5F-BD5B-485C-87DB-7541F8073298,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/DBEDFF5F-BD5B-485C-87DB-7541F8073298.jpeg,2024-12-06 20:57:59.652000-10:00,183,163,138
DC4319BF-3710-4AE0-958F-5B6C4B40D5FB,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/DC4319BF-3710-4AE0-958F-5B6C4B40D5FB.jpeg,2024-12-06 20:58:06.676000-10:00,200,174,141
F1D0A775-03F6-4306-B474-EB113C909B3C,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F1D0A775-03F6-4306-B474-EB113C909B3C.jpeg,2024-12-06 20:58:07.811000-10:00,196,167,134
05C9DE1D-16DD-4111-A430-4DF9CDF8028A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/05C9DE1D-16DD-4111-A430-4DF9CDF8028A.jpeg,2024-12-07 01:02:28.067000-10:00,56,55,53
B924899F-128A-4C4F-BDDB-25BEDC377F60,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B924899F-128A-4C4F-BDDB-25BEDC377F60.jpeg,2024-12-07 20:33:08.015000-10:00,26,23,20
567A34A0-292A-4D44-8DB9-7879122407A1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/567A34A0-292A-4D44-8DB9-7879122407A1.jpeg,2024-12-08 16:26:41.533000-10:00,114,114,103
5D5695C9-2C31-4256-A72F-A05CF936C118,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5D5695C9-2C31-4256-A72F-A05CF936C118.jpeg,2024-12-08 16:27:36.891000-10:00,112,113,109
35FD425F-0785-4A50-A2D9-3A6676670A56,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/35FD425F-0785-4A50-A2D9-3A6676670A56.jpeg,2024-12-08 16:27:37.880000-10:00,112,113,109
93FDF0F1-D5F1-42CE-A539-ABDB1FEDCFF1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/93FDF0F1-D5F1-42CE-A539-ABDB1FEDCFF1.jpeg,2024-12-08 16:27:39.745000-10:00,116,118,112
A8F76D10-252D-4E2B-83E2-71CD5535ADE7,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A8F76D10-252D-4E2B-83E2-71CD5535ADE7.jpeg,2024-12-08 16:27:40.638000-10:00,113,115,109
B3C72783-3C13-4089-A7F8-5EEEB5918FC4,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B3C72783-3C13-4089-A7F8-5EEEB5918FC4.jpeg,2024-12-08 16:27:47.781000-10:00,115,117,108
F3D6FFDA-8E60-4402-8F17-5AD8F600151B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F3D6FFDA-8E60-4402-8F17-5AD8F600151B.jpeg,2024-12-08 16:27:48.695000-10:00,116,118,106
6AA80688-0EBA-439C-BCE5-719492F398DC,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/6AA80688-0EBA-439C-BCE5-719492F398DC.jpeg,2024-12-08 16:27:50.312000-10:00,110,111,101
CE3DF15B-07BC-4886-8754-ECD51E2A05ED,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/CE3DF15B-07BC-4886-8754-ECD51E2A05ED.jpeg,2024-12-08 16:28:21.860000-10:00,97,108,106
6EF47649-BD35-45D2-B8CC-A795233AA7E3,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/6EF47649-BD35-45D2-B8CC-A795233AA7E3.jpeg,2024-12-08 16:28:23.039000-10:00,81,93,91
9CF5FA9A-CD7D-4512-8F69-11844A790BF8,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/9CF5FA9A-CD7D-4512-8F69-11844A790BF8.jpeg,2024-12-08 16:28:29.651000-10:00,76,89,91
5FD80CBA-FCB2-4649-9121-37E0333742BF,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5FD80CBA-FCB2-4649-9121-37E0333742BF.jpeg,2024-12-08 16:28:30.839000-10:00,74,88,88
4BD18924-1EA3-4812-B037-1A9C610E84F2,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/4BD18924-1EA3-4812-B037-1A9C610E84F2.jpeg,2024-12-08 16:29:27.052000-10:00,52,59,49
18A7D29D-BEC4-46C6-8676-A052EAA0A5CD,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/18A7D29D-BEC4-46C6-8676-A052EAA0A5CD.jpeg,2024-12-08 16:29:29.407000-10:00,50,66,59
E77AE16E-E75E-4945-8970-BE9BE291F65C,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E77AE16E-E75E-4945-8970-BE9BE291F65C.jpeg,2024-12-08 16:29:32.122000-10:00,60,74,62
98BFA70B-4868-49AF-9FE6-9F4839C6CB61,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/98BFA70B-4868-49AF-9FE6-9F4839C6CB61.jpeg,2024-12-08 16:29:33.994000-10:00,53,68,58
6A7AF39F-1B78-4239-B330-E5EA8771DFA4,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/6A7AF39F-1B78-4239-B330-E5EA8771DFA4.jpeg,2024-12-08 16:32:12.241000-10:00,102,107,85
29BD21FF-6F00-4850-A22E-79B543476568,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/29BD21FF-6F00-4850-A22E-79B543476568.jpeg,2024-12-08 16:32:19.192000-10:00,97,107,84
7815EE93-AD7F-4B83-97C9-08DBA62F8379,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7815EE93-AD7F-4B83-97C9-08DBA62F8379.jpeg,2024-12-08 16:32:26.104000-10:00,71,86,69
88DFF746-1195-4B34-B342-995D2730A696,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/88DFF746-1195-4B34-B342-995D2730A696.jpeg,2024-12-08 16:32:27.507000-10:00,102,106,83
CE65F0AD-375B-446C-A006-5D57F7B77540,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/CE65F0AD-375B-446C-A006-5D57F7B77540.jpeg,2024-12-08 16:32:28.292000-10:00,68,86,66
58FE24D4-2530-4EF9-9DB1-90924BED1A69,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/58FE24D4-2530-4EF9-9DB1-90924BED1A69.jpeg,2024-12-08 16:32:51.199000-10:00,100,107,75
59539B91-DEDD-4649-8712-964E9067B797,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/59539B91-DEDD-4649-8712-964E9067B797.jpeg,2024-12-08 16:33:38.344000-10:00,101,106,82
A9293462-5AF0-4C8A-881A-F397EA75E479,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A9293462-5AF0-4C8A-881A-F397EA75E479.jpeg,2024-12-08 16:33:40.056000-10:00,101,106,82
0E9C6C5E-F6AF-484A-899D-C28CCD1D598F,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/0E9C6C5E-F6AF-484A-899D-C28CCD1D598F.jpeg,2024-12-08 16:33:41.540000-10:00,93,108,87
FA2CA3A0-D2A9-4045-913D-2227AD007D25,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/FA2CA3A0-D2A9-4045-913D-2227AD007D25.jpeg,2024-12-08 16:33:45.067000-10:00,108,111,88
0B06289E-9D6F-4F7C-A882-1E2621AEC64B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/0B06289E-9D6F-4F7C-A882-1E2621AEC64B.jpeg,2024-12-08 16:33:46.782000-10:00,110,114,88
ED047B4D-35A6-4BE6-942B-9B1DFBABA943,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/ED047B4D-35A6-4BE6-942B-9B1DFBABA943.jpeg,2024-12-08 16:33:47.780000-10:00,109,113,89
7C66C167-81B4-429B-87A3-BAD4307B108D,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7C66C167-81B4-429B-87A3-BAD4307B108D.jpeg,2024-12-08 16:37:41.881000-10:00,56,66,55
E337BEDC-621F-45F2-B085-7E1E58D1502E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E337BEDC-621F-45F2-B085-7E1E58D1502E.jpeg,2024-12-08 16:37:44.251000-10:00,56,64,53
C630BC73-D5AA-4429-8D9F-9A182B207804,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/C630BC73-D5AA-4429-8D9F-9A182B207804.jpeg,2024-12-08 16:37:48.037000-10:00,57,69,58
B9BF6B21-9152-453D-B394-CB0DD3B4F437,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B9BF6B21-9152-453D-B394-CB0DD3B4F437.jpeg,2024-12-08 16:37:49.093000-10:00,55,65,56
5817B2B7-7230-4D20-92B9-5044100B4A31,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5817B2B7-7230-4D20-92B9-5044100B4A31.jpeg,2024-12-08 16:37:54.713000-10:00,57,66,56
86EEF895-ACE3-43AD-AC59-8E527889D400,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/86EEF895-ACE3-43AD-AC59-8E527889D400.jpeg,2024-12-08 16:38:26.109000-10:00,64,80,66
6378C823-E646-4603-9376-3C3E5471FB70,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/6378C823-E646-4603-9376-3C3E5471FB70.jpeg,2024-12-08 16:38:26.945000-10:00,64,79,64
FBB1CA0B-3911-404D-BD4E-2D7A53F5A4F4,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/FBB1CA0B-3911-404D-BD4E-2D7A53F5A4F4.jpeg,2024-12-08 16:39:45.709000-10:00,66,73,61
49FB3BB6-6E7E-4FEA-8868-EA2081BC4FF2,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/49FB3BB6-6E7E-4FEA-8868-EA2081BC4FF2.jpeg,2024-12-08 16:42:09.455000-10:00,106,108,96
3380FAF2-7A34-4CC6-A0ED-D1DCFDF73199,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3380FAF2-7A34-4CC6-A0ED-D1DCFDF73199.jpeg,2024-12-08 16:42:11.135000-10:00,105,106,93
95F69A47-3294-488A-8B22-0FADB59FC9A7,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/95F69A47-3294-488A-8B22-0FADB59FC9A7.jpeg,2024-12-08 16:44:34.062000-10:00,125,113,97
CFEE6B74-F649-42E6-AB16-2AFB42D02078,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/CFEE6B74-F649-42E6-AB16-2AFB42D02078.jpeg,2024-12-08 16:44:34.859000-10:00,119,109,93
2647829B-556B-49F3-B3D7-0E328FEBD5D2,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/2647829B-556B-49F3-B3D7-0E328FEBD5D2.jpeg,2024-12-08 16:45:21.771000-10:00,69,76,65
F063B99F-836C-4797-8635-7D39CD731781,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F063B99F-836C-4797-8635-7D39CD731781.jpeg,2024-12-08 16:45:28.038000-10:00,52,71,64
D24458A0-D336-4F90-A87B-D06D34E5C6B5,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D24458A0-D336-4F90-A87B-D06D34E5C6B5.jpeg,2024-12-08 16:45:29.141000-10:00,52,70,64
E4679079-7A81-4A83-B292-E1911A40FAD1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E4679079-7A81-4A83-B292-E1911A40FAD1.jpeg,2024-12-08 16:45:51.691000-10:00,70,80,70
2D9D0F6F-A33D-4E26-8D0C-E3E65936CD4E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/2D9D0F6F-A33D-4E26-8D0C-E3E65936CD4E.jpeg,2024-12-08 16:45:53.016000-10:00,70,79,70
1F46946C-4D32-4DD1-9D70-87D745E46C81,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/1F46946C-4D32-4DD1-9D70-87D745E46C81.jpeg,2024-12-08 16:45:53.914000-10:00,63,70,60
E8C6EC4B-B0DE-4FD7-92B1-85D6EAF5E33E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E8C6EC4B-B0DE-4FD7-92B1-85D6EAF5E33E.jpeg,2024-12-08 16:45:56.980000-10:00,61,70,62
0BFDAB95-8B58-48D4-B38E-25B3E797B82A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/0BFDAB95-8B58-48D4-B38E-25B3E797B82A.jpeg,2024-12-08 16:46:44.732000-10:00,100,105,89
F3194071-5737-47EE-A59B-C9B4594A1199,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F3194071-5737-47EE-A59B-C9B4594A1199.jpeg,2024-12-08 16:46:45.554000-10:00,74,90,77
0535FAF5-8730-4729-B5D7-D4947D84FA8B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/0535FAF5-8730-4729-B5D7-D4947D84FA8B.jpeg,2024-12-08 16:47:06.906000-10:00,71,89,76
44B34A53-A599-469C-BD6D-E6BFEDEF4F84,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/44B34A53-A599-469C-BD6D-E6BFEDEF4F84.jpeg,2024-12-08 16:47:10.118000-10:00,76,98,84
B823F650-9B3D-449A-A802-44857F280982,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B823F650-9B3D-449A-A802-44857F280982.jpeg,2024-12-08 16:48:15.336000-10:00,52,61,54
F15576D1-903E-46FC-9726-FDB727225881,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F15576D1-903E-46FC-9726-FDB727225881.jpeg,2024-12-08 16:48:17.027000-10:00,52,61,54
710ADB8A-DD12-4991-AC50-AF5B095F9213,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/710ADB8A-DD12-4991-AC50-AF5B095F9213.jpeg,2024-12-08 16:48:17.950000-10:00,54,60,53
3CB78B96-BAC9-47BD-B3CB-3260555D395E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3CB78B96-BAC9-47BD-B3CB-3260555D395E.jpeg,2024-12-08 16:48:48.348000-10:00,65,76,69
7D145DBD-0B28-47A4-B32D-ED629484E17A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7D145DBD-0B28-47A4-B32D-ED629484E17A.jpeg,2024-12-08 16:48:50.242000-10:00,67,76,65
77C94117-B2B8-4570-AF46-7EF50E44CB76,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/77C94117-B2B8-4570-AF46-7EF50E44CB76.jpeg,2024-12-08 16:49:33.175000-10:00,124,123,117
6197203A-97FD-4034-8FF1-535E509F30DA,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/6197203A-97FD-4034-8FF1-535E509F30DA.jpeg,2024-12-08 16:49:38.245000-10:00,124,123,116
BF8DAAF2-0E2E-4499-9C97-14FDFC36E67B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/BF8DAAF2-0E2E-4499-9C97-14FDFC36E67B.jpeg,2024-12-08 16:49:43.042000-10:00,122,122,115
14080034-D1D9-4F36-8791-2CF700D6730E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/14080034-D1D9-4F36-8791-2CF700D6730E.jpeg,2024-12-08 16:49:44.404000-10:00,122,122,116
2E7C2DDD-0608-411A-976C-3ECD12DEBA9F,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/2E7C2DDD-0608-411A-976C-3ECD12DEBA9F.jpeg,2024-12-08 16:49:47.140000-10:00,141,140,129
BDC9C096-DA2E-4907-A15C-6CC1040AC7A0,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/BDC9C096-DA2E-4907-A15C-6CC1040AC7A0.jpeg,2024-12-08 16:49:49.423000-10:00,65,76,75
D5CB12FB-D429-4744-9E29-361B119801DB,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D5CB12FB-D429-4744-9E29-361B119801DB.jpeg,2024-12-08 16:49:50.362000-10:00,65,75,74
A634812A-AE9F-478E-81E4-2A5133009C0B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A634812A-AE9F-478E-81E4-2A5133009C0B.jpeg,2024-12-08 16:49:51.292000-10:00,62,73,72
174F702D-01F7-4F5C-9A7C-C4E925D08CF7,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/174F702D-01F7-4F5C-9A7C-C4E925D08CF7.jpeg,2024-12-08 16:49:56.376000-10:00,118,118,112
4A0A0B26-0F42-4830-8BDD-9FD4369BF8AD,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/4A0A0B26-0F42-4830-8BDD-9FD4369BF8AD.jpeg,2024-12-08 16:49:57.454000-10:00,122,121,115
